alt_01D0_x_interp,alt_01D0_smoothed_curve,altMPI_01D0_x_interp,altMPI_01D0_smoothed_curve,asc_01D0_x_interp,asc_01D0_smoothed_curve,ato_01D0_x_interp,ato_01D0_smoothed_curve,azr_01D0_x_interp,azr_01D0_smoothed_curve,bal_01D0_x_interp,bal_01D0_smoothed_curve,bikMPI_01D0_x_interp,bikMPI_01D0_smoothed_curve,brw_01D0_x_interp,brw_01D0_smoothed_curve,brwIMAU_01D0_x_interp,brwIMAU_01D0_smoothed_curve,bsc_01D0_x_interp,bsc_01D0_smoothed_curve,cba_01D0_x_interp,cba_01D0_smoothed_curve,cgo_01D0_x_interp,cgo_01D0_smoothed_curve,cgoIMAU_01D0_x_interp,cgoIMAU_01D0_smoothed_curve,cvoMPI_01D0_x_interp,cvoMPI_01D0_smoothed_curve,eom_01D0_x_interp,eom_01D0_smoothed_curve,gvnMPI_01D0_x_interp,gvnMPI_01D0_smoothed_curve,gvnIMAU_01D0_x_interp,gvnIMAU_01D0_smoothed_curve,jfjMPI_01D0_x_interp,jfjMPI_01D0_smoothed_curve,kjnMPI_01D0_x_interp,kjnMPI_01D0_smoothed_curve,kum_01D0_x_interp,kum_01D0_smoothed_curve,lef_01D0_x_interp,lef_01D0_smoothed_curve,mhd_01D0_x_interp,mhd_01D0_smoothed_curve,mlo_01D0_x_interp,mlo_01D0_smoothed_curve,mloIMAU_01D0_x_interp,mloIMAU_01D0_smoothed_curve,namMPI_01D0_x_interp,namMPI_01D0_smoothed_curve,nyaNIPR_01D0_x_interp,nyaNIPR_01D0_smoothed_curve,oxkMPI_01D0_x_interp,oxkMPI_01D0_smoothed_curve,sisMPI_01D0_x_interp,sisMPI_01D0_smoothed_curve,smo_01D0_x_interp,smo_01D0_smoothed_curve,smoIMAU_01D0_x_interp,smoIMAU_01D0_smoothed_curve,spo_01D0_x_interp,spo_01D0_smoothed_curve,syoNIPR_01D0_x_interp,syoNIPR_01D0_smoothed_curve,vrsMPI_01D0_x_interp,vrsMPI_01D0_smoothed_curve,zep_01D0_x_interp,zep_01D0_smoothed_curve,zepIMAU_01D0_x_interp,zepIMAU_01D0_smoothed_curve,zotMPI_01D0_x_interp,zotMPI_01D0_smoothed_curve
2008.731056466,-85.91252288009287,2018.60113,-84.82475205718738,2009.212690259,-67.55736937040594,,,,,2008.674958257,-84.32505116602978,,,,,,,,,,,,,,,2016.423741,-79.37398759071996,2008.280044,-76.65144235074571,2022.475531,-73.90320657668643,,,2021.152236,-85.47920523717549,,,,,,,,,2009.136577245,-77.67396183796154,,,2019.184578,-71.8763431872739,2009.90031,-88.34920924179441,2018.100788,-89.84499478441822,2015.222451,-85.1716252838074,,,,,,,,,,,,,2016.27869,-87.73969189223357,2013.006617,-91.82779779786875
2008.750462963,-86.06579286191493,2018.650868,-86.46358762964158,2009.226312785,-67.65962133268887,,,,,2008.694045993,-84.88414274341699,,,,,,,,,,,,,,,2016.442905,-79.09211923156853,2008.28013,-76.65089567729865,2022.494354,-74.15390637618188,,,2021.19724,-85.20555974843862,,,,,,,,,2009.155742009,-77.41919087968175,,,2019.203857,-71.93913022148855,2009.93901,-88.02380976656019,2018.119839,-89.86718461355585,2015.244468,-85.17942755112438,,,,,,,,,,,,,2016.29781,-87.48652102727759,2013.025554,-91.35855661361991
2008.769751821,-86.01943351812169,2018.679673,-87.23918563799448,2009.234360731,-67.72002997282364,,,,,2008.713181163,-85.3751725216259,,,,,,,,,,,,,,,2016.461842,-78.9048986085589,2008.28021,-76.65038714386085,2022.517455,-74.37839486137601,,,2021.23557,-85.17798221033935,,,,,,,,,2009.155761035,-77.41890749611855,,,2019.209218,-71.95658970021809,2009.97534,-87.87005485328568,2018.158283,-89.7625281453165,2015.267226,-85.12001669504755,,,,,,,,,,,,,2016.31694,-87.20852232515901,2013.272588,-87.16885213235352
2008.788940118,-85.91603089757534,2018.722908,-88.11506909242864,2009.263993531,-67.93655453181276,,,,,2008.732335307,-85.77666169976355,,,,,,,,,,,,,,,2016.481007,-78.81719735144407,2008.280289,-76.64988496708888,2022.5397,-74.5065713674149,,,2021.310575,-85.66195357154133,,,,,,,,,2009.174933409,-77.13328386523882,,,2019.242187,-71.99544410779676,2009.99594,-87.85877810112954,2018.184235,-89.65511969817858,2015.2816,-85.04325482106127,,,,,,,,,,,,,2016.33607,-86.92050998542193,2013.280915,-87.02622515066466
2008.788957195,-85.91590507690056,2018.75696,-88.521886948242,2009.269368341,-67.96230950650984,,,,,2008.741850713,-85.95932632467311,,,,,,,,,,,,,,,2016.501598,-78.8522488390427,2008.280368,-76.64938279031834,2022.572326,-74.56426018352099,,,2021.350103,-85.75005588227769,,,,,,,,,2009.174952435,-77.13288069172224,,,2019.259812,-71.99625146152603,2010.01513,-87.87779925928511,2018.2034,-89.59416780035676,2015.316622,-84.77421065739075,,,,,,,,,,,,,2016.35519,-86.63908799795308,2013.292552,-86.82551819462158
2008.807980419,-85.7784019456421,2018.795632,-88.71796540429537,2009.532581811,-66.11736799607371,,,,,2008.751442016,-86.07985945954812,,,,,,,,,,,,,,,2016.520535,-79.02129342733899,2008.280444,-76.648899683551,2022.609116,-74.58595574524415,,,2021.388433,-85.61131735004443,,,,,,,,,2009.194109589,-76.72692793555419,,,2019.278863,-72.00378074951746,2010.03488,-87.90193628693454,2018.222565,-89.56495584009173,2015.339836,-84.55090133219991,,,,,,,,,,,,,2016.37432,-86.37997958464715,2013.299966,-86.6549342116829
2008.82714405,-85.71334372729339,2018.833734,-88.63841488374719,2009.743721461,-69.41895508010741,,,,,2008.765008349,-86.2372946865725,,,,,,,,,,,,,,,2016.539928,-79.28833167135286,2008.280524,-76.64839115011176,2022.647674,-74.71789899921767,,,2021.425223,-85.29128690713121,,,,,,,,,2009.213289574,-76.28627142023262,,,2019.298027,-72.01860991001396,2010.05348,-87.90598446262732,2018.241502,-89.60758266433359,2015.358659,-84.36110467610064,,,,,,,,,,,,,2016.39344,-86.15727558753044,2013.31126,-86.39507779095808
2008.827163024,-85.71327931284982,2018.870638,-88.33670748571568,2009.7820586,-69.94989833494107,,,,,2008.770558212,-86.28218607548482,,,,,,,,,,,,,,,2016.558865,-79.61361008680274,2008.280605,-76.64787626000528,2022.684235,-74.98385901580419,,,2021.463553,-85.11496323029014,,,,,,,,,2009.25164003,-75.19133346965697,,,2019.35672,-72.36692970975378,2010.07323,-87.86865421482054,2018.259127,-89.6805900157788,2015.375314,-84.19287395586869,,,,,,,,,,,,,2016.41257,-85.98124102907752,2013.319588,-86.17995289282267
2008.8514534,-85.77457657967564,2018.911591,-87.8760423919418,2009.820148402,-70.2845304899349,,,,,2008.780111566,-86.32728227409075,,,,,,,,,,,,,,,2016.578372,-79.99535990729039,2008.280693,-76.64731687322227,2022.722451,-75.32502149834842,,,2021.50308,-85.33925038051756,,,,,,,,,2009.270799087,-74.59043725408483,,,2019.470284,-74.22158680166304,2010.09236,-87.7766698913176,2018.278292,-89.79820374838863,2015.397217,-83.98055478120207,,,,,,,,,,,,,2016.43169,-85.85893180453124,2013.329968,-85.895542294651
2008.865471311,-85.87617656012814,2018.953857,-87.55814733910056,2009.858761416,-70.2680585106721,,,,,2008.799256223,-86.38562521736927,,,,,,,,,,,,,,,2016.595655,-80.35453358319776,2008.28078,-76.6467638431065,2022.761979,-75.57545697806422,,,2021.541524,-85.89295891859184,,,,,,,,,2009.270814307,-74.58995990071536,,,2019.489335,-74.49589021857216,2010.1304,-87.4066729515199,2018.297343,-89.94030246211567,2015.416382,-83.80791262093193,,,,,,,,,,,,,2016.43989,-85.82758215402174,2013.339951,-85.61727607908101
2008.884589405,-86.13924674656094,2018.986597,-87.56515945572423,2009.867522831,-70.19946930256124,,,,,2008.808838039,-86.38621688731553,,,,,,,,,,,,,,,2016.615048,-80.7450656077185,2008.280822,-76.64649686305167,2022.800309,-75.5879576625146,,,2021.57974,-86.65051590423444,,,,,,,,,2009.290003805,-73.9955023009774,,,2019.528863,-74.8627276799358,2010.14954,-87.14254757914325,2018.316508,-90.06301830997356,2015.434121,-83.66377918861971,,,,,,,,,,,,,2016.45082,-85.79369763375388,2013.35113,-85.29704451454377
2008.884612174,-86.1395600542094,2019.023958,-87.95146590538161,2009.905507991,-69.72683281330298,,,,,2008.828030131,-86.36956209296213,,,,,,,,,,,,,,,2016.634213,-81.10198138687615,2008.382453,-77.00633334308698,2022.837099,-75.44290092983792,,,2021.61653,-87.34918898219257,,,,,,,,,2009.30912481,-73.41739317188258,,,2019.548027,-74.94162732987101,2010.18838,-86.54782316269566,2018.337099,-90.15789685794103,2015.4534,-83.5314272970829,,,,,,,,,,,,,2016.46995,-85.78650605013958,2013.358431,-85.08901000290413
2008.903364071,-86.45879237719149,2019.061717,-88.58219207705474,2010.184474886,-68.18507371901981,,,,,2008.875920234,-86.37510787204354,,,,,,,,,,,,,,,2016.653264,-81.41840248582798,2008.382542,-77.00794252064392,2022.875543,-75.22283550689298,,,2021.65486,-87.88161864521217,,,,,,,,,2009.309170472,-73.41620190520696,,,2019.567192,-74.953960666166,2010.20748,-86.25558938496948,2018.356149,-90.16672290092788,2015.474732,-83.43202464370093,,,,,,,,,,,,,2016.48907,-85.83640415434682,2013.369953,-84.79431666040604
2008.90338684,-86.45920622041362,2019.098621,-89.09961444974046,,,,,,,2008.885663327,-86.40758305087395,,,,,,,,,,,,,,,2016.670774,-81.66508227073528,2008.38263,-77.00953361755218,2022.913873,-75.01684125914032,,,2021.69165,-88.36106719355973,,,,,,,,,2009.366710426,-72.0899731885724,,,2019.623147,-74.71680887880132,2010.2261,-85.98010687945676,2018.375428,-90.0787680763697,2015.497206,-83.41216092820079,,,,,,,,,,,,,2016.5082,-85.94131371595438,2013.378166,-84.5842562176008
2008.922738312,-86.80090318843835,2019.136951,-89.33413129392484,,,,,,,2008.914114678,-86.60619243825133,,,,,,,,,,,,,,,2016.690168,-81.87655872985317,2008.382714,-77.01105239187387,2022.939939,-74.86589612230492,,,2021.72998,-88.90725307029169,,,,,,,,,2009.421482116,-71.16192516555196,,,2019.642312,-74.5880368429799,2010.26478,-85.42416515208808,2018.394593,-89.9224562020656,2015.515287,-83.48791574817855,,,,,,,,,,,,,2016.52732,-86.09807695066422,2013.389004,-84.37681562564147
2008.922755389,-86.80118423377358,2019.184806,-89.2142233433364,,,,,,,2008.92367752,-86.71488012676197,,,,,,,,,,,,,,,2016.709333,-82.04137293589079,2008.382793,-77.01248076296034,2022.953286,-74.77363581840436,,,2021.769507,-89.62093900936144,,,,,,,,,2009.539303653,-68.0254771005788,,,2019.679102,-74.31383733706679,2010.28373,-85.13342985634743,2018.413758,-89.68976334401448,2015.540271,-83.7721110948374,,,,,,,,,,,,,2016.54645,-86.30256880537783,2013.396761,-84.23843281679497
2008.944425471,-87.15692140822105,2019.225646,-88.92539316908902,,,,,,,2008.933240361,-86.83013865339477,,,,,,,,,,,,,,,2016.728612,-82.16935395956025,2008.382871,-77.0138910534022,2022.972451,-74.59528007305288,,,2021.807837,-90.22012053255659,,,,,,,,,2009.596805556,-67.59228986238521,,,2019.698381,-74.16154656287993,2010.30314,-84.7997715634842,2018.431269,-89.42734397378811,2015.550423,-83.93188318526774,,,,,,,,,,,,,2016.56557,-86.54857497243695,2013.408054,-84.10942230413968
2008.944478597,-87.15742122740154,2019.26004,-88.69065289997073,,,,,,,2008.971472753,-87.39867586412288,,,,,,,,,,,,,,,2016.747434,-82.26468159492713,2008.382951,-77.01533750513735,2022.991616,-74.36428442423829,,,2021.844741,-90.37942091134863,,,,,,,,,2009.629726027,-68.40524705554546,,,2019.717432,-74.00445548705027,2010.40134,-82.63592454583768,2018.450434,-89.14029640122526,2015.569131,-84.39783009348797,,,,,,,,,,,,,2016.5847,-86.82793154138358,2013.41604,-84.06105963615444
2008.963936324,-87.34048310221335,2019.300765,-88.33079509629226,,,,,,,2008.990456132,-87.71874335077153,,,,,,,,,,,,,,,2016.767911,-82.3412137166648,2008.383031,-77.01678395687249,2023.009812,-74.09385346746751,,,2021.883071,-90.07117050676591,,,,,,,,,2009.648862253,-69.20541983487828,,,2019.798027,-73.17045575468879,2010.41776,-82.31064356825512,2018.469599,-88.86364871606595,2015.587099,-84.98029786237335,,,,,,,,,,,,,2016.60656,-87.17276444090507,2013.425451,-84.02734258419405
2008.963955298,-87.3406616130945,2019.338012,-87.70349967536795,,,,,,,2009.002939498,-87.9345151100475,,,,,,,,,,,,,,,2016.787076,-82.40471251166935,2008.383113,-77.01826656990092,2023.028863,-73.74366505956174,,,2021.922713,-89.25576527662999,,,,,,,,,2009.725580289,-72.72374848418337,,,2019.814455,-72.96234916980158,2010.43687,-82.03676739368962,2018.488878,-88.67583250247316,2015.603412,-85.60572264302105,,,,,,,,,,,,,2016.64208,-87.7401829579246,2013.433779,-84.09599022598543
2008.979688449,-87.41331205835056,2019.373261,-86.72364297772101,,,,,,,2009.009674658,-88.05093061226236,,,,,,,,,,,,,,,2016.806241,-82.46776258268262,2008.383197,-77.01978534422261,2023.050423,-73.29721529831808,,,2021.960929,-88.32995854762677,,,,,,,,,2009.763932648,-73.52120643045919,,,2019.83362,-72.69047909023806,2010.45609,-81.8898942727474,2018.509241,-88.56834699542642,2015.624972,-86.54658046725396,,,,,,,,,,,,,2016.6612,-88.0176497763745,2013.44473,-84.18625923718447
2008.979900956,-87.41330759112739,2019.417067,-85.10410481695881,,,,,,,2009.019530061,-88.21954712265446,,,,,,,,,,,,,,,2016.825748,-82.53619977072734,2008.383282,-77.0213221991889,2023.06685,-72.95061805452883,,,2022.074379,-88.46239670755446,,,,,,,,,2009.821472603,-72.89424569963185,,,2019.851244,-72.4266434351596,2010.47522,-81.88172982939676,2018.528406,-88.55712162105964,2015.64197,-87.33875134053895,,,,,,,,,,,,,2016.68033,-88.2566453264866,2013.453058,-84.36214132827237
2008.999311248,-87.41109562436266,2019.44861,-83.9629829566018,,,,,,,2009.057705479,-88.85392883526558,,,,,,,,,,,,,,,2016.843259,-82.60547003763152,2008.383322,-77.02204542505442,2023.084475,-72.58897953190423,,,2022.111168,-89.18927625338482,,,,,,,,,2009.840639269,-72.51169914192346,,,2019.870409,-72.12507467361826,2010.51365,-82.26703675104791,2018.547571,-88.67655594259904,2015.66182,-88.26822889555469,,,,,,,,,,,,,2016.70765,-88.50852032561168,2013.464123,-84.61551429451097
2009.021156773,-87.23051256078816,2019.489221,-83.00946146008596,,,,,,,2009.076893075,-89.15386195862328,,,,,,,,,,,,,,,2016.862082,-82.69389654023742,2008.438579,-77.88588034951444,2023.103526,-72.24550875772887,,,2022.149498,-89.73922586878525,,,,,,,,,,,,,2019.929102,-71.12501451441868,2010.53314,-82.63202578439085,2018.584247,-89.13478601125881,2015.678531,-88.99293792177373,,,,,,,,,,,,,2016.71858,-88.58129082401774,2013.472109,-84.8547393898352
2009.061984399,-86.72582491198622,2019.526125,-82.9836535532527,,,,,,,2009.105622146,-89.56969638658401,,,,,,,,,,,,,,,2016.881361,-82.79614753306957,2008.438661,-77.88620965171799,2023.122805,-71.9984648012626,,,2022.307837,-89.23643110262418,,,,,,,,,,,,,2019.948267,-70.80272116489043,2010.55224,-83.06268297258143,2018.603526,-89.45976501428457,2015.697925,-89.70782768886612,,,,,,,,,,,,,2016.7377,-88.66381483843392,2013.483288,-85.25229415019186
2009.062003425,-86.72556949787571,2019.56993,-84.11254654973673,,,,,,,2009.115306317,-89.6982150035577,,,,,,,,,,,,,,,2016.900754,-82.90997405512798,2008.438739,-77.88652289039945,2023.144593,-71.84082783693279,,,2022.347365,-88.3069204547535,,,,,,,,,,,,,2019.986597,-70.21470755752031,2010.57118,-83.53018054527838,2018.622805,-89.79578734400776,2015.719599,-90.3020890260427,,,,,,,,,,,,,2016.75683,-88.70267339985256,2013.503879,-86.10801614907655
2009.0755879,-86.54320501792613,2019.603868,-85.50769179518369,,,,,,,2009.124857306,-89.8064568990505,,,,,,,,,,,,,,,2016.920889,-83.03757620095935,2008.438819,-77.88684416084196,2023.186859,-71.93049469247457,,,2022.385695,-87.16756402870726,,,,,,,,,,,,,2020.004222,-70.00476573220578,2010.59315,-84.08156320530576,2018.641741,-90.11575086438434,2015.73614,-90.57454753674918,,,,,,,,,,,,,2016.77596,-88.71254155999488,2013.512093,-86.47299905157158
2009.113985921,-86.08505821254523,2019.639574,-87.14497568572868,,,,,,,2009.13445586,-89.9152378513626,,,,,,,,,,,,,,,2016.939939,-83.16133877687544,2008.438895,-77.88714936776239,2023.206481,-72.11596196845002,,,2022.422485,-86.02830957104989,,,,,,,,,,,,,2020.023387,-69.80632705411911,2010.6099,-84.483820155088,2018.660792,-90.4154949290025,2015.756617,-90.70326973986298,,,,,,,,,,,,,2016.79508,-88.71178689664579,2013.523044,-86.9930440414927
2009.114003044,-86.08487112601249,2019.678874,-88.69056067529547,,,,,,,2009.144025875,-89.99575607597457,,,,,,,,,,,,,,,2016.959447,-83.27908547847808,2008.438977,-77.88747866996593,2023.225303,-72.35456236214156,,,2022.460815,-84.99497153837378,,,,,,,,,,,,,2020.042552,-69.71906486568317,2010.63469,-85.0400049642291,2018.678417,-90.64013294144259,2015.77852,-90.59146796999715,,,,,,,,,,,,,2016.81421,-88.71935794519634,2013.530915,-87.36682489398923
2009.136014079,-85.8443777403478,2019.714694,-89.70561500905383,,,,,,,2009.153586377,-90.06262313784428,,,,,,,,,,,,,,,2016.975531,-83.3636930800005,2008.439057,-77.88779994040844,2023.244925,-72.61854331845466,,,2022.500342,-84.64033991933313,,,,,,,,,,,,,2020.061717,-69.69095235443167,2010.64831,-85.3157216471798,2018.697696,-90.85235132303333,2015.797685,-90.32456098206336,,,,,,,,,,,,,2016.83333,-88.75147125723689,2013.541753,-87.8619493997903
2009.136031202,-85.84419065381505,2019.76004,-90.53342361365712,,,,,,,2009.172792998,-90.12844107883652,,,,,,,,,,,,,,,2016.997548,-83.44922920709723,2008.439138,-77.88812522673102,2023.261979,-72.84216369125942,,,2022.538672,-84.79838844305318,,,,,,,,,,,,,2020.080882,-69.7380653245095,2010.68627,-86.0127878298088,2018.716861,-91.02426473281518,2015.816736,-89.9444784438175,,,,,,,,,,,,,2016.87158,-88.92396479298537,2013.549852,-88.22757000891903
2009.152334475,-85.62869675009854,2019.792666,-90.7846250581283,,,,,,,2009.182372527,-90.13322142406906,,,,,,,,,,,,,,,2017.015173,-83.48107039318242,2008.43922,-77.88845452893456,2023.281258,-73.07882147323305,,,2023.230094,-91.50810018868002,,,,,,,,,,,,,2020.125885,-70.21533726554398,2010.72466,-86.61154086738834,2018.73614,-91.13751686858897,2015.834475,-89.5260822310676,,,,,,,,,,,,,2016.89071,-89.06182729990037,2013.560918,-88.68665975100491
2009.152349696,-85.62849545942476,2019.830882,-90.80467858512222,,,,,,,2009.191980594,-90.09468458038845,,,,,,,,,,,,,,,2017.036734,-83.45707848895556,2008.439262,-77.88862319591732,2023.300309,-73.28195375501716,,,2023.26677,-92.05704824107083,,,,,,,,,,,,,2020.136837,-70.38079125014359,2010.74406,-86.86250665689401,2018.753765,-91.2162320432775,2015.850902,-89.11933518317146,,,,,,,,,,,,,2016.90984,-89.2192797751143,2013.571755,-89.09739281880933
2009.177104262,-85.21609894591535,2019.873261,-90.50888573715368,,,,,,,2009.258951674,-88.85981459873798,,,,,,,,,,,,,,,2017.050651,-83.40540343281941,2008.5327,-78.31179315107978,2023.319702,-73.46428365803966,,,2023.305099,-92.50498252479106,,,,,,,,,,,,,2020.156001,-70.71133835616943,2010.78208,-87.19078986571088,2018.775554,-91.27792303685497,2015.872919,-88.58867906872965,,,,,,,,,,,,,2016.92623,-89.3553247175614,2013.582478,-89.44860992576795
2009.19613204,-84.79944384286846,2019.909082,-90.11611545035437,,,,,,,2009.316476408,-86.51234949698892,,,,,,,,,,,,,,,2017.072782,-83.26787914181465,2008.532776,-78.31232511237988,2023.339836,-73.64829638432141,,,2023.382957,-91.64977704491469,,,,,,,,,,,,,2020.198267,-71.5086149799817,2010.80153,-87.24801125191499,2018.794719,-91.29419301581868,2015.889346,-88.22030172433878,,,,,,,,,,,,,2016.94809,-89.51751236662952,2013.58687,-89.56872071728586
2009.20988204,-84.41074722903238,2019.945758,-89.75986430418195,,,,,,,2009.412423896,-81.92580508587477,,,,,,,,,,,,,,,2017.090407,-83.11064400857802,2008.532852,-78.31285707367996,2023.358887,-73.83154441557251,,,2023.419747,-90.42411737779258,,,,,,,,,,,,,2020.217432,-71.8582379211041,2010.88111,-86.61984743249292,2018.813884,-91.27313077508201,2015.917922,-87.64430453413142,,,,,,,,,,,,,2016.96721,-89.61892864337305,2013.597479,-89.85885172529815
2009.20989726,-84.41031697721625,2019.984316,-89.59373044513853,,,,,,,2009.441181507,-80.72358571257212,,,,,,,,,,,,,,,2017.109344,-82.89451521741913,2008.53293,-78.31340303396159,2023.37828,-74.04059715685038,,,2023.458077,-88.93458366169489,,,,,,,,,,,,,2020.236597,-72.19473248020928,2010.89711,-86.38913669016631,2018.850788,-91.14440647159962,2015.934349,-87.34970029181903,,,,,,,,,,,,,2016.98634,-89.6681208864383,2013.606378,-90.01710537273017
2009.231710426,-83.67929253317308,2020.026239,-89.69232634506785,,,,,,,2009.70968417,-82.59546111454947,,,,,,,,,,,,,,,2017.128509,-82.65478834475735,2008.533006,-78.31393499526008,2023.41661,-74.58930192537072,,,2023.496407,-87.50973635433996,,,,,,,,,,,,,2020.254222,-72.46979543955436,2010.91684,-86.12172502209556,2018.870067,-91.01662990159235,2015.948039,-87.11490705146836,,,,,,,,,,,,,2017.00548,-89.65799862868352,2013.619953,-90.22814985165306
2009.248593988,-83.04296022111257,2020.064569,-89.85344934427339,,,,,,,2009.764469178,-84.29956371271574,,,,,,,,,,,,,,,2017.147788,-82.40424677438558,2008.533084,-78.31448095554171,2023.434349,-74.88838355417964,,,2023.535935,-86.6267465201254,,,,,,,,,,,,,2020.273387,-72.75095237027668,2010.9358,-85.91464419576754,2018.889346,-90.86488447913538,2015.967432,-86.79713803324837,,,,,,,,,,,,,2017.02466,-89.58961327321215,2013.62828,-90.27868621178526
2009.305652588,-80.65608554487432,2020.095997,-89.8843799957546,,,,,,,2009.795947489,-84.74320975281458,,,,,,,,,,,,,,,2017.173741,-82.08110634532244,2008.533164,-78.31504091480488,2023.475417,-75.62719681792653,,,2023.574264,-86.21755030896675,,,,,,,,,,,,,2020.292552,-73.01246196523599,2010.95768,-85.76468097602029,2018.908283,-90.69413775654988,2016.241959,-86.61364951366808,,,,,,,,,,,,,2017.04384,-89.47197571593469,2013.636494,-90.31630739901124
2009.330576484,-79.72185307271516,2020.134213,-89.59584895071761,,,,,,,2009.824857306,-84.84489034330997,,,,,,,,,,,,,,,2017.192905,-81.86782781731243,2008.533242,-78.31558687508651,2023.491959,-75.89919038439683,,,2023.611054,-86.16568162474888,,,,,,,,,,,,,2020.311717,-73.25758726966873,2010.97644,-85.73201708263453,2018.92876,-90.49346973105047,2016.259127,-86.69883648853,,,,,,,,,,,,,2017.06301,-89.32022465310952,2013.647445,-90.32889214223127
2009.349568113,-79.11834424358067,2020.176478,-88.92751442158706,,,,,,,2010.028900304,-84.04395567085409,,,,,,,,,,,,,,,2017.231121,-81.55749419702937,2008.533322,-78.31614683434968,2023.512093,-76.1944628089907,,,2023.667009,-86.80869437643653,,,,,,,,,,,,,2020.351244,-73.76016424222969,2011.0124,-85.89817427676522,2018.94781,-90.31152795536164,2016.273615,-86.73079711692924,,,,,,,,,,,,,2017.08219,-89.15226178280403,2013.658397,-90.28645233836444
2009.349587139,-79.11773964252227,2020.214694,-88.2922839794925,,,,,,,,,,,,,,,,,,,,,,,2017.250172,-81.44528915195419,2008.533404,-78.31672079259438,2023.531258,-76.43019323387466,,,2023.686174,-87.19633912331965,,,,,,,,,,,,,2020.370409,-74.00743831145881,2011.03433,-86.11855316653283,2018.96709,-90.13505522883881,2016.292209,-86.68162500566913,,,,,,,,,,,,,2017.10137,-88.9858114602243,2013.66661,-90.2462143194223
